Measurement Title,Measurement Description,Measurement Type,Measurement Medium,Measurement Time,Measurement Value,Units,Units Abbreviation,Measurement Period Type,Data Stream ID,Resource ID,Measurement ID,Record ID,Latitude,Longitude,Location
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,04/21/2018 02:06:27 PM,994,millivolts,mV,Instantaneous,33303,65513,2518779632129999999,333032518779632129999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,04/21/2018 02:06:27 PM,477,millivolts,mV,Instantaneous,33305,65515,2518779632129999999,333052518779632129999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,04/21/2018 02:05:24 PM,994,millivolts,mV,Instantaneous,33303,65513,2518779632759999999,333032518779632759999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,04/21/2018 02:05:24 PM,511,millivolts,mV,Instantaneous,33305,65515,2518779632759999999,333052518779632759999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,04/21/2018 02:04:23 PM,995,millivolts,mV,Instantaneous,33303,65513,2518779633369999999,333032518779633369999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,04/21/2018 02:04:23 PM,543,millivolts,mV,Instantaneous,33305,65515,2518779633369999999,333052518779633369999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,04/21/2018 02:03:22 PM,994,millivolts,mV,Instantaneous,33303,65513,2518779633979999999,333032518779633979999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,04/21/2018 02:03:22 PM,406,millivolts,mV,Instantaneous,33305,65515,2518779633979999999,333052518779633979999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,04/21/2018 02:02:21 PM,994,millivolts,mV,Instantaneous,33303,65513,2518779634589999999,333032518779634589999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,04/21/2018 02:02:21 PM,427,millivolts,mV,Instantaneous,33305,65515,2518779634589999999,333052518779634589999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,04/21/2018 02:01:19 PM,994,millivolts,mV,Instantaneous,33303,65513,2518779635209999999,333032518779635209999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,04/21/2018 02:01:19 PM,536,millivolts,mV,Instantaneous,33305,65515,2518779635209999999,333052518779635209999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,04/21/2018 02:00:16 PM,994,millivolts,mV,Instantaneous,33303,65513,2518779635839999999,333032518779635839999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,04/21/2018 02:00:16 PM,479,millivolts,mV,Instantaneous,33305,65515,2518779635839999999,333052518779635839999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,04/21/2018 01:59:13 PM,994,millivolts,mV,Instantaneous,33303,65513,2518779636469999999,333032518779636469999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,04/21/2018 01:59:13 PM,472,millivolts,mV,Instantaneous,33305,65515,2518779636469999999,333052518779636469999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,04/21/2018 01:58:11 PM,994,millivolts,mV,Instantaneous,33303,65513,2518779637089999999,333032518779637089999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,04/21/2018 01:58:11 PM,460,millivolts,mV,Instantaneous,33305,65515,2518779637089999999,333052518779637089999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,04/21/2018 01:57:08 PM,994,millivolts,mV,Instantaneous,33303,65513,2518779637719999999,333032518779637719999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,04/21/2018 01:57:08 PM,534,millivolts,mV,Instantaneous,33305,65515,2518779637719999999,333052518779637719999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,04/21/2018 01:56:05 PM,994,millivolts,mV,Instantaneous,33303,65513,2518779638349999999,333032518779638349999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,04/21/2018 01:56:05 PM,483,millivolts,mV,Instantaneous,33305,65515,2518779638349999999,333052518779638349999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,04/21/2018 01:55:03 PM,994,millivolts,mV,Instantaneous,33303,65513,2518779638969999999,333032518779638969999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,04/21/2018 01:55:03 PM,515,millivolts,mV,Instantaneous,33305,65515,2518779638969999999,333052518779638969999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,04/21/2018 01:54:00 PM,994,millivolts,mV,Instantaneous,33303,65513,2518779639599999999,333032518779639599999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,04/21/2018 01:54:00 PM,548,millivolts,mV,Instantaneous,33305,65515,2518779639599999999,333052518779639599999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,04/21/2018 01:52:57 PM,994,millivolts,mV,Instantaneous,33303,65513,2518779640229999999,333032518779640229999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,04/21/2018 01:52:57 PM,416,millivolts,mV,Instantaneous,33305,65515,2518779640229999999,333052518779640229999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,04/21/2018 01:51:56 PM,994,millivolts,mV,Instantaneous,33303,65513,2518779640839999999,333032518779640839999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,04/21/2018 01:51:56 PM,527,millivolts,mV,Instantaneous,33305,65515,2518779640839999999,333052518779640839999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,04/21/2018 01:50:53 PM,994,millivolts,mV,Instantaneous,33303,65513,2518779641469999999,333032518779641469999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,04/21/2018 01:50:53 PM,471,millivolts,mV,Instantaneous,33305,65515,2518779641469999999,333052518779641469999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,04/21/2018 01:49:51 PM,994,millivolts,mV,Instantaneous,33303,65513,2518779642089999999,333032518779642089999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,04/21/2018 01:49:51 PM,502,millivolts,mV,Instantaneous,33305,65515,2518779642089999999,333052518779642089999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,04/21/2018 01:48:49 PM,994,millivolts,mV,Instantaneous,33303,65513,2518779642709999999,333032518779642709999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,04/21/2018 01:48:49 PM,535,millivolts,mV,Instantaneous,33305,65515,2518779642709999999,333052518779642709999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,04/21/2018 01:47:46 PM,994,millivolts,mV,Instantaneous,33303,65513,2518779643339999999,333032518779643339999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,04/21/2018 01:47:46 PM,522,millivolts,mV,Instantaneous,33305,65515,2518779643339999999,333052518779643339999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,04/21/2018 01:46:45 PM,995,millivolts,mV,Instantaneous,33303,65513,2518779643949999999,333032518779643949999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,04/21/2018 01:46:45 PM,432,millivolts,mV,Instantaneous,33305,65515,2518779643949999999,333052518779643949999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,04/21/2018 01:45:42 PM,994,millivolts,mV,Instantaneous,33303,65513,2518779644579999999,333032518779644579999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,04/21/2018 01:45:42 PM,455,millivolts,mV,Instantaneous,33305,65515,2518779644579999999,333052518779644579999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,04/21/2018 01:44:39 PM,994,millivolts,mV,Instantaneous,33303,65513,2518779645209999999,333032518779645209999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,04/21/2018 01:44:39 PM,410,millivolts,mV,Instantaneous,33305,65515,2518779645209999999,333052518779645209999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,04/21/2018 01:43:36 PM,994,millivolts,mV,Instantaneous,33303,65513,2518779645839999999,333032518779645839999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,04/21/2018 01:43:36 PM,476,millivolts,mV,Instantaneous,33305,65515,2518779645839999999,333052518779645839999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,04/21/2018 01:42:34 PM,994,millivolts,mV,Instantaneous,33303,65513,2518779646459999999,333032518779646459999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,04/21/2018 01:42:34 PM,429,millivolts,mV,Instantaneous,33305,65515,2518779646459999999,333052518779646459999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,04/21/2018 01:41:32 PM,994,millivolts,mV,Instantaneous,33303,65513,2518779647079999999,333032518779647079999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,04/21/2018 01:41:32 PM,537,millivolts,mV,Instantaneous,33305,65515,2518779647079999999,333052518779647079999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,04/21/2018 01:40:30 PM,994,millivolts,mV,Instantaneous,33303,65513,2518779647699999999,333032518779647699999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,04/21/2018 01:40:30 PM,522,millivolts,mV,Instantaneous,33305,65515,2518779647699999999,333052518779647699999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,04/21/2018 01:39:27 PM,994,millivolts,mV,Instantaneous,33303,65513,2518779648329999999,333032518779648329999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,04/21/2018 01:39:27 PM,506,millivolts,mV,Instantaneous,33305,65515,2518779648329999999,333052518779648329999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,04/21/2018 01:38:25 PM,994,millivolts,mV,Instantaneous,33303,65513,2518779648949999999,333032518779648949999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,04/21/2018 01:38:25 PM,495,millivolts,mV,Instantaneous,33305,65515,2518779648949999999,333052518779648949999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,04/21/2018 01:37:23 PM,994,millivolts,mV,Instantaneous,33303,65513,2518779649569999999,333032518779649569999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,04/21/2018 01:37:23 PM,480,millivolts,mV,Instantaneous,33305,65515,2518779649569999999,333052518779649569999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,04/21/2018 01:36:20 PM,994,millivolts,mV,Instantaneous,33303,65513,2518779650199999999,333032518779650199999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,04/21/2018 01:36:20 PM,465,millivolts,mV,Instantaneous,33305,65515,2518779650199999999,333052518779650199999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,04/21/2018 01:35:17 PM,994,millivolts,mV,Instantaneous,33303,65513,2518779650829999999,333032518779650829999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,04/21/2018 01:35:17 PM,415,millivolts,mV,Instantaneous,33305,65515,2518779650829999999,333052518779650829999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,04/21/2018 01:34:14 PM,994,millivolts,mV,Instantaneous,33303,65513,2518779651459999999,333032518779651459999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,04/21/2018 01:34:14 PM,437,millivolts,mV,Instantaneous,33305,65515,2518779651459999999,333052518779651459999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,04/21/2018 01:33:11 PM,994,millivolts,mV,Instantaneous,33303,65513,2518779652089999999,333032518779652089999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,04/21/2018 01:33:11 PM,547,millivolts,mV,Instantaneous,33305,65515,2518779652089999999,333052518779652089999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,04/21/2018 01:32:08 PM,994,millivolts,mV,Instantaneous,33303,65513,2518779652719999999,333032518779652719999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,04/21/2018 01:32:08 PM,447,millivolts,mV,Instantaneous,33305,65515,2518779652719999999,333052518779652719999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,04/21/2018 01:31:07 PM,994,millivolts,mV,Instantaneous,33303,65513,2518779653329999999,333032518779653329999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,04/21/2018 01:31:07 PM,512,millivolts,mV,Instantaneous,33305,65515,2518779653329999999,333052518779653329999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,04/21/2018 01:30:04 PM,994,millivolts,mV,Instantaneous,33303,65513,2518779653959999999,333032518779653959999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,04/21/2018 01:30:04 PM,414,millivolts,mV,Instantaneous,33305,65515,2518779653959999999,333052518779653959999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,04/21/2018 01:29:01 PM,994,millivolts,mV,Instantaneous,33303,65513,2518779654589999999,333032518779654589999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,04/21/2018 01:29:01 PM,402,millivolts,mV,Instantaneous,33305,65515,2518779654589999999,333052518779654589999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,04/21/2018 01:27:59 PM,994,millivolts,mV,Instantaneous,33303,65513,2518779655209999999,333032518779655209999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,04/21/2018 01:27:59 PM,421,millivolts,mV,Instantaneous,33305,65515,2518779655209999999,333052518779655209999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,04/21/2018 01:26:56 PM,994,millivolts,mV,Instantaneous,33303,65513,2518779655839999999,333032518779655839999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,04/21/2018 01:26:56 PM,441,millivolts,mV,Instantaneous,33305,65515,2518779655839999999,333052518779655839999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,04/21/2018 01:25:55 PM,994,millivolts,mV,Instantaneous,33303,65513,2518779656449999999,333032518779656449999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,04/21/2018 01:25:55 PM,462,millivolts,mV,Instantaneous,33305,65515,2518779656449999999,333052518779656449999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,04/21/2018 01:24:53 PM,994,millivolts,mV,Instantaneous,33303,65513,2518779657069999999,333032518779657069999999,41.90715,-87.653996,POINT (-87.653996 41.90715)
